question,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
3066,9.0,0.0,0.0,23,16,15,1,1,5,2,7.0,22.0,16.0,34.0,29.0,50.0,117.75898006442377,242.89904975637864,5.409090909090909,1313.8630418640482,0.0809663499187928,72.99239121466934,1.0,,,8.0,16.0,4.0,4.0,19.0,19.0,,,4.0,,,2.0,1.0,1.0,,,,1.0,,6.0,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,4.0,,5.0,4.0,1.0,2.0,6.0,8.0,2.0,3.6666666666666665
3067,11.0,0.0,0.0,24,17,16,1,1,5,2,6.0,27.0,22.0,46.0,33.0,68.0,143.89173756274062,343.01880011637485,5.111111111111111,1753.2072005948046,0.1143396000387916,97.4004000330447,1.0,,,10.0,17.0,5.0,5.0,21.0,21.0,,,5.0,,,6.0,,1.0,,,,,,7.0,1.0,,,,2.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,28.0,4.0,,4.0,5.0,1.0,2.0,7.0,6.0,2.0,3.2857142857142856
3068,9.0,0.0,0.0,30,19,18,1,1,5,6,6.0,25.0,21.0,43.0,31.0,64.0,131.60617974869504,317.06856386476005,5.16,1636.073789542162,0.1056895212882533,90.89298830789788,1.0,,,10.0,19.0,6.0,6.0,22.0,22.0,,,6.0,,,6.0,,4.0,,,,,,7.0,1.0,,,,3.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,28.0,3.0,,5.0,4.0,1.0,2.0,6.0,8.0,2.0,4.5
3069,8.0,0.0,0.0,25,18,17,1,1,5,2,6.0,20.0,16.0,32.0,26.0,48.0,101.9483369020742,225.62110647077245,4.8,1082.9813110597077,0.0752070354902574,60.16562839220598,1.0,,,9.0,18.0,6.0,6.0,19.0,19.0,,,6.0,,,5.0,,,,,,,,6.0,1.0,,,,3.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,23.0,2.0,,5.0,3.0,1.0,2.0,5.0,6.0,2.0,3.8
3087,5.0,0.0,0.0,21,21,21,0,0,0,0,6.0,9.0,11.0,22.0,15.0,33.0,44.03910001730775,128.92738965508113,7.333333333333333,945.4675241372616,0.0429757965516937,52.5259735631812,1.0,,,2.0,21.0,5.0,5.0,11.0,11.0,,,5.0,2.0,,,,,2.0,,,,2.0,10.0,,1.0,,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,26.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,13.0,1.0,8.714285714285714
3088,4.0,0.0,0.0,17,17,17,0,0,0,0,7.0,11.0,11.0,22.0,18.0,33.0,57.70523225941351,137.6075250475963,7.0,963.2526753331742,0.0458691750158654,53.51403751850968,1.0,,,2.0,17.0,4.0,4.0,12.0,12.0,,,4.0,2.0,,1.0,,2.0,2.0,,,,1.0,9.0,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,12.0,1.0,6.666666666666667
3089,4.0,0.0,0.0,13,12,12,0,0,0,1,4.0,3.0,4.0,8.0,7.0,12.0,12.75488750216347,33.68825906469125,5.333333333333333,179.67071501168667,0.0112294196882304,9.981706389538148,1.0,,,5.0,12.0,3.0,3.0,8.0,8.0,,,3.0,,,,,,,,,1.0,1.0,6.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,2.0,,2.0,2.0,1.0,2.0,3.0,5.0,1.0,3.6666666666666665
3091,8.0,0.0,0.0,16,15,15,0,0,0,1,7.0,21.0,14.0,29.0,28.0,43.0,111.8901503327572,206.71626164847697,4.833333333333333,999.1285979676386,0.0689054205494923,55.50714433153548,1.0,,,8.0,15.0,5.0,5.0,12.0,12.0,,,5.0,1.0,,,,2.0,1.0,,,,1.0,6.0,6.0,,,,5.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,25.0,,1.0,1.0,2.0,0.0,3.0,5.0,6.0,1.0,4.2
3092,9.0,0.0,0.0,18,17,17,0,0,0,1,7.0,23.0,16.0,33.0,30.0,49.0,123.69340944371451,240.4376391848174,5.021739130434782,1207.415101123757,0.0801458797282724,67.07861672909762,1.0,,,9.0,17.0,6.0,6.0,13.0,13.0,,,6.0,1.0,,,,2.0,1.0,,,,1.0,6.0,7.0,,,,6.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,28.0,,1.0,1.0,2.0,0.0,3.0,5.0,6.0,1.0,4.2
3093,4.0,0.0,0.0,12,11,11,0,0,0,1,3.0,10.0,5.0,10.0,13.0,15.0,37.97416845103709,55.506595772116384,1.5,83.25989365817458,0.0185021985907054,4.625549647676365,1.0,,,5.0,11.0,3.0,3.0,7.0,7.0,,,3.0,,,,,,,,,,,4.0,3.0,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,,,2.0,2.0,0.0,2.0,4.0,5.0,1.0,3.0
3095,5.0,0.0,0.0,16,15,15,0,0,0,1,3.0,14.0,7.0,14.0,17.0,21.0,58.05785641096992,85.83671966625714,1.5,128.75507949938572,0.0286122398887523,7.153059972188095,1.0,,,6.0,15.0,4.0,4.0,9.0,9.0,,,4.0,,,,,,,,,,,5.0,4.0,,,,3.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19.0,,,3.0,2.0,0.0,2.0,5.0,5.0,1.0,3.0
3096,7.0,0.0,0.0,13,13,13,0,0,0,0,7.0,14.0,12.0,24.0,21.0,36.0,72.95445336320968,158.12342722003538,6.0,948.7405633202122,0.0527078090733451,52.707809073345125,1.0,,,2.0,13.0,5.0,5.0,9.0,9.0,,,5.0,,,,1.0,,,,,,,3.0,,,,,3.0,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,2.0,,1.0,2.0,1.0,2.0,2.0,6.0,1.0,3.5
3097,7.0,0.0,0.0,13,13,13,0,0,0,0,7.0,15.0,12.0,24.0,22.0,36.0,78.25484338853101,160.5395382709427,5.6,899.0214143172791,0.0535131794236475,49.94563412873773,1.0,,,2.0,13.0,5.0,5.0,9.0,9.0,,,5.0,,,,1.0,,,,,,,3.0,,,,,3.0,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,2.0,,1.0,2.0,1.0,2.0,2.0,6.0,1.0,3.5
3123,2.0,0.0,0.0,14,9,9,1,1,0,4,5.0,10.0,8.0,14.0,15.0,22.0,44.82892142331043,85.95159310338741,3.5,300.83057586185595,0.0286505310344624,16.712809770103107,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3124,2.0,0.0,0.0,14,9,9,1,1,0,4,5.0,7.0,5.0,10.0,12.0,15.0,31.26112492884004,53.77443751081735,3.571428571428572,192.0515625386334,0.0179248125036057,10.6695312521463,1.0,,,1.0,9.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,1.0,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3134,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,10.0,7.0,14.0,14.0,21.0,41.21928094887362,79.95445336320968,2.8,223.8724694169871,0.0266514844544032,12.43735941205484,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3135,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,10.0,7.0,14.0,14.0,21.0,41.21928094887362,79.95445336320968,2.8,223.8724694169871,0.0266514844544032,12.43735941205484,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3136,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,8.0,6.0,12.0,12.0,18.0,32.0,64.52932501298082,3.0,193.5879750389425,0.0215097750043269,10.75488750216347,1.0,,,1.0,9.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,,2.0,1.0,1.0,0.0,4.0,8.0,5.0,1.0,2.875
3137,2.0,0.0,0.0,14,9,9,1,1,0,4,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,,2.0,1.0,1.0,0.0,4.0,8.0,5.0,1.0,2.875
3138,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,10.0,7.0,14.0,14.0,21.0,41.21928094887362,79.95445336320968,2.8,223.8724694169871,0.0266514844544032,12.43735941205484,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3139,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,10.0,7.0,14.0,14.0,21.0,41.21928094887362,79.95445336320968,2.8,223.8724694169871,0.0266514844544032,12.43735941205484,1.0,,,1.0,9.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3140,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,10.0,7.0,14.0,14.0,21.0,41.21928094887362,79.95445336320968,2.8,223.8724694169871,0.0266514844544032,12.43735941205484,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3141,2.0,0.0,0.0,14,9,9,1,1,0,4,4.0,10.0,7.0,14.0,14.0,21.0,41.21928094887362,79.95445336320968,2.8,223.8724694169871,0.0266514844544032,12.43735941205484,1.0,,,1.0,9.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,,2.0,1.0,1.0,0.0,4.0,6.0,5.0,1.0,2.833333333333333
3176,7.0,0.0,0.0,11,10,10,1,1,0,0,3.0,13.0,8.0,19.0,16.0,27.0,52.86060383799767,108.0,2.1923076923076925,236.7692307692308,0.036,13.153846153846157,1.0,,,6.0,10.0,3.0,3.0,3.0,3.0,,,3.0,,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14.0,,,2.0,1.0,0.0,2.0,4.0,5.0,1.0,3.25
3177,7.0,0.0,0.0,20,22,18,1,1,0,1,2.0,7.0,10.0,20.0,9.0,30.0,21.651484454403228,95.09775004326936,2.857142857142857,271.7078572664839,0.0316992500144231,15.094880959249108,1.0,,,11.0,18.0,6.0,6.0,6.0,6.0,,,6.0,5.0,4.0,,,,,,,,,6.0,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,23.0,,,5.0,1.0,0.0,2.0,7.0,4.0,1.0,1.4285714285714286
3178,3.0,0.0,0.0,10,9,9,0,0,0,1,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,1.0,,,1.0,9.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,6.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,18.0,2.0,1.0,1.0,1.0,1.0,3.0,9.0,5.0,1.0,3.555555555555556
3179,3.0,0.0,0.0,10,9,9,0,0,0,1,2.0,3.0,2.0,4.0,5.0,6.0,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,0.0046438561897747,1.0319680421721609,1.0,,,1.0,9.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,6.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,18.0,2.0,1.0,1.0,1.0,1.0,3.0,9.0,5.0,1.0,3.4444444444444446
3180,6.0,0.0,0.0,14,13,13,0,0,0,1,2.0,9.0,8.0,16.0,11.0,24.0,30.529325012980813,83.02635884729514,1.7777777777777777,147.60241572852468,0.0276754529490983,8.200134207140259,1.0,,,1.0,13.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0,2.0,,4.0,,1.0,,,,,,8.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,22.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,5.0,1.0,3.857142857142857
3181,2.0,0.0,0.0,8,6,6,0,0,0,2,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,1.0,6.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,5.0,1.0,3.857142857142857
3182,3.0,0.0,0.0,9,7,7,0,0,0,2,2.0,7.0,5.0,9.0,9.0,14.0,21.651484454403228,44.37895002019238,1.2857142857142858,57.05865002596163,0.0147929833400641,3.169925001442313,1.0,,,1.0,7.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,4.0,,3.0,,1.0,,,,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,22.0,3.0,2.0,1.0,1.0,2.0,4.0,7.0,5.0,1.0,3.857142857142857
3183,2.0,0.0,0.0,11,8,8,0,0,0,3,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,,,1.0,8.0,1.0,1.0,7.0,7.0,4.0,4.0,1.0,,,,2.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,5.0,1.0,2.857142857142857
3184,2.0,0.0,0.0,11,8,8,0,0,0,3,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,,,1.0,8.0,1.0,1.0,7.0,7.0,4.0,4.0,1.0,,,,2.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,5.0,1.0,2.857142857142857
3185,2.0,0.0,0.0,9,6,6,0,0,0,3,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,1.0,,,2.0,6.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,,,1.0,1.0,0.0,2.0,4.0,5.0,1.0,2.0
3309,1.0,0.0,0.0,6,4,4,0,0,0,2,2.0,7.0,4.0,8.0,9.0,12.0,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.0126797000057692,2.415180953479857,1.0,,,1.0,4.0,,,4.0,4.0,,,,1.0,,2.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,11.0,5.0,8.0
3368,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,1.0,1.0,,,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,11.0,4.0,6.5
3369,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,10.0,3.0,6.0
3370,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3371,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3383,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3384,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3385,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3386,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3387,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3388,2.0,0.0,0.0,9,7,7,0,0,0,2,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.0084220647661728,3.158274287314805,1.0,,,3.0,7.0,2.0,2.0,7.0,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,3.0,5.0
3524,2.0,0.0,0.0,30,11,11,10,10,0,9,5.0,12.0,8.0,16.0,17.0,24.0,54.62919048309069,98.09910819000817,3.333333333333333,326.99702730002724,0.0326997027300027,18.16650151666818,1.0,,,2.0,11.0,1.0,1.0,9.0,9.0,,,1.0,1.0,,2.0,,4.0,1.0,,,1.0,,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,1.0,2.0,1.0,2.0,1.0,4.0,8.0,9.0,1.0,4.625
